EXERCICE;D_R;I_F;ORDRE_O_N;CODE_CHAPITRE;LIBELLE_CHAPITRE;CODE_SS_FONCTION;LIBELLE_SS_FONCTION;CODE_ARTICLE;LIBELLE_ARTICLE;MONTANT
2016;D;F;N;012;CHARGES DE PERSONNEL;213;Classes regroupées;6453;COTISATIONS AUX CAISSES DE RETRAITE;5587477
2016;D;F;N;012;CHARGES DE PERSONNEL;213;Classes regroupées;6454;COTISATIONS AUX A.S.S.E.D.I.C.;77793
2016;D;F;N;012;CHARGES DE PERSONNEL;213;Classes regroupées;6458;COTISATIONS AUX AUTRES ORGANISMES SOCIAUX;71721
2016;D;F;N;012;CHARGES DE PERSONNEL;213;Classes regroupées;6478;AUTRES CHARGES SOCIALES DIVERSES;73987
2016;D;F;N;012;CHARGES DE PERSONNEL;213;Classes regroupées;64832;C.P.A - CONTRIBUTIONS AU FONDS DE COMPENSATION;0
2016;D;F;N;012;CHARGES DE PERSONNEL;213;Classes regroupées;6488;AUTRES CHARGES DE PERSONNEL;573977
2016;D;F;N;012;CHARGES DE PERSONNEL;324;Entretien du Patrimoine culturel;6216;PERSONNEL AFFECTE PAR LE GFP DE RATTACHEMENT;191495
2016;D;F;N;012;CHARGES DE PERSONNEL;324;Entretien du Patrimoine culturel;6218;AUTRE PERSONNEL EXTERIEUR;0
2016;D;F;N;012;CHARGES DE PERSONNEL;324;Entretien du Patrimoine culturel;6331;VERSEMENT DE TRANSPORT;14669
2016;D;F;N;012;CHARGES DE PERSONNEL;324;Entretien du Patrimoine culturel;6332;COTISATIONS VERSEES AU F.N.A.L.;3655
2016;D;F;N;012;CHARGES DE PERSONNEL;324;Entretien du Patrimoine culturel;6336;COTISATIONS AU CENTRE NATIONAL ET DE GESTION DE LA FPT;7330
2016;D;F;N;012;CHARGES DE PERSONNEL;324;Entretien du Patrimoine culturel;64111;PERSONNEL TITULAIRE- REMUNERATION PRINCIPALE;592103
2016;D;F;N;012;CHARGES DE PERSONNEL;324;Entretien du Patrimoine culturel;64112;PERSONNEL TITULAIRE - NBI, SFT, INDEMNITE RESIDENCE;15099
2016;D;F;N;012;CHARGES DE PERSONNEL;324;Entretien du Patrimoine culturel;64118;PERSONNEL TITULAIRE - AUTRES INDEMNITES;151383
2016;D;F;N;012;CHARGES DE PERSONNEL;324;Entretien du Patrimoine culturel;64131;PERSONNEL NON TITULAIRE - REMUNERATIONS;140364
2016;D;F;N;012;CHARGES DE PERSONNEL;324;Entretien du Patrimoine culturel;6451;COTISATIONS A L'U.R.S.S.A.F.;143540
2016;D;F;N;012;CHARGES DE PERSONNEL;324;Entretien du Patrimoine culturel;6453;COTISATIONS AUX CAISSES DE RETRAITE;189888
2016;D;F;N;012;CHARGES DE PERSONNEL;324;Entretien du Patrimoine culturel;6454;COTISATIONS AUX A.S.S.E.D.I.C.;8056
2016;D;F;N;012;CHARGES DE PERSONNEL;324;Entretien du Patrimoine culturel;6458;COTISATIONS AUX AUTRES ORGANISMES SOCIAUX;6309
2016;D;F;N;012;CHARGES DE PERSONNEL;324;Entretien du Patrimoine culturel;6478;AUTRES CHARGES SOCIALES DIVERSES;1216
2016;D;F;N;012;CHARGES DE PERSONNEL;324;Entretien du Patrimoine culturel;64832;C.P.A - CONTRIBUTIONS AU FONDS DE COMPENSATION;0
2016;D;F;N;012;CHARGES DE PERSONNEL;324;Entretien du Patrimoine culturel;6488;AUTRES CHARGES DE PERSONNEL;33907
2016;D;F;N;012;CHARGES DE PERSONNEL;33;Action culturelle;6216;PERSONNEL AFFECTE PAR LE GFP DE RATTACHEMENT;479208
2016;D;F;N;012;CHARGES DE PERSONNEL;33;Action culturelle;6218;AUTRE PERSONNEL EXTERIEUR;0
2016;D;F;N;012;CHARGES DE PERSONNEL;33;Action culturelle;6331;VERSEMENT DE TRANSPORT;161131
2016;D;F;N;012;CHARGES DE PERSONNEL;33;Action culturelle;6332;COTISATIONS VERSEES AU F.N.A.L.;40245
2016;D;F;N;012;CHARGES DE PERSONNEL;33;Action culturelle;6336;COTISATIONS AU CENTRE NATIONAL ET DE GESTION DE LA FPT;80551
2016;D;F;N;012;CHARGES DE PERSONNEL;33;Action culturelle;64111;PERSONNEL TITULAIRE- REMUNERATION PRINCIPALE;7099372
2016;D;F;N;012;CHARGES DE PERSONNEL;33;Action culturelle;64112;PERSONNEL TITULAIRE - NBI, SFT, INDEMNITE RESIDENCE;265727
2016;D;F;N;012;CHARGES DE PERSONNEL;33;Action culturelle;64118;PERSONNEL TITULAIRE - AUTRES INDEMNITES;1480906
2016;D;F;N;012;CHARGES DE PERSONNEL;33;Action culturelle;64131;PERSONNEL NON TITULAIRE - REMUNERATIONS;1036951
2016;D;F;N;012;CHARGES DE PERSONNEL;33;Action culturelle;6451;COTISATIONS A L'U.R.S.S.A.F.;1553582
2016;D;F;N;012;CHARGES DE PERSONNEL;33;Action culturelle;6453;COTISATIONS AUX CAISSES DE RETRAITE;2319995
2016;D;F;N;012;CHARGES DE PERSONNEL;33;Action culturelle;6454;COTISATIONS AUX A.S.S.E.D.I.C.;56163
2016;D;F;N;012;CHARGES DE PERSONNEL;33;Action culturelle;6458;COTISATIONS AUX AUTRES ORGANISMES SOCIAUX;44992
2016;D;F;N;012;CHARGES DE PERSONNEL;33;Action culturelle;6478;AUTRES CHARGES SOCIALES DIVERSES;16092
2016;D;F;N;012;CHARGES DE PERSONNEL;33;Action culturelle;64832;C.P.A - CONTRIBUTIONS AU FONDS DE COMPENSATION;0
2016;D;F;N;012;CHARGES DE PERSONNEL;33;Action culturelle;6488;AUTRES CHARGES DE PERSONNEL;336991
2016;D;F;N;012;CHARGES DE PERSONNEL;40;Sports et Jeunesse - Services communs;6216;PERSONNEL AFFECTE PAR LE GFP DE RATTACHEMENT;1036114
2016;D;F;N;012;CHARGES DE PERSONNEL;40;Sports et Jeunesse - Services communs;6331;VERSEMENT DE TRANSPORT;155370
2016;D;F;N;012;CHARGES DE PERSONNEL;40;Sports et Jeunesse - Services communs;6332;COTISATIONS VERSEES AU F.N.A.L.;38803
2016;D;F;N;012;CHARGES DE PERSONNEL;40;Sports et Jeunesse - Services communs;6336;COTISATIONS AU CENTRE NATIONAL ET DE GESTION DE LA FPT;77674
2016;D;F;N;012;CHARGES DE PERSONNEL;40;Sports et Jeunesse - Services communs;64111;PERSONNEL TITULAIRE- REMUNERATION PRINCIPALE;6968309
2016;D;F;N;012;CHARGES DE PERSONNEL;40;Sports et Jeunesse - Services communs;64112;PERSONNEL TITULAIRE - NBI, SFT, INDEMNITE RESIDENCE;436121
2016;D;F;N;012;CHARGES DE PERSONNEL;40;Sports et Jeunesse - Services communs;64118;PERSONNEL TITULAIRE - AUTRES INDEMNITES;1779923
2016;D;F;N;012;CHARGES DE PERSONNEL;40;Sports et Jeunesse - Services communs;64131;PERSONNEL NON TITULAIRE - REMUNERATIONS;741989
2016;D;F;N;012;CHARGES DE PERSONNEL;40;Sports et Jeunesse - Services communs;6451;COTISATIONS A L'U.R.S.S.A.F.;1428821
2016;D;F;N;012;CHARGES DE PERSONNEL;40;Sports et Jeunesse - Services communs;6453;COTISATIONS AUX CAISSES DE RETRAITE;2326337
2016;D;F;N;012;CHARGES DE PERSONNEL;40;Sports et Jeunesse - Services communs;6454;COTISATIONS AUX A.S.S.E.D.I.C.;45844
2016;D;F;N;012;CHARGES DE PERSONNEL;40;Sports et Jeunesse - Services communs;6458;COTISATIONS AUX AUTRES ORGANISMES SOCIAUX;29686
2016;D;F;N;012;CHARGES DE PERSONNEL;40;Sports et Jeunesse - Services communs;6478;AUTRES CHARGES SOCIALES DIVERSES;19474
2016;D;F;N;012;CHARGES DE PERSONNEL;40;Sports et Jeunesse - Services communs;64832;C.P.A - CONTRIBUTIONS AU FONDS DE COMPENSATION;0
2016;D;F;N;012;CHARGES DE PERSONNEL;40;Sports et Jeunesse - Services communs;6488;AUTRES CHARGES DE PERSONNEL;395642
2016;D;F;N;012;CHARGES DE PERSONNEL;422;Autres activités pour les jeunes;6331;VERSEMENT DE TRANSPORT;53457
2016;D;F;N;012;CHARGES DE PERSONNEL;422;Autres activités pour les jeunes;6332;COTISATIONS VERSEES AU F.N.A.L.;13355
2016;D;F;N;012;CHARGES DE PERSONNEL;422;Autres activités pour les jeunes;6336;COTISATIONS AU CENTRE NATIONAL ET DE GESTION DE LA FPT;26730
2016;D;F;N;012;CHARGES DE PERSONNEL;422;Autres activités pour les jeunes;64111;PERSONNEL TITULAIRE- REMUNERATION PRINCIPALE;2497606
2016;D;F;N;012;CHARGES DE PERSONNEL;422;Autres activités pour les jeunes;64112;PERSONNEL TITULAIRE - NBI, SFT, INDEMNITE RESIDENCE;106337
2016;D;F;N;012;CHARGES DE PERSONNEL;422;Autres activités pour les jeunes;64118;PERSONNEL TITULAIRE - AUTRES INDEMNITES;684499
2016;D;F;N;012;CHARGES DE PERSONNEL;422;Autres activités pour les jeunes;64131;PERSONNEL NON TITULAIRE - REMUNERATIONS;201564
2016;D;F;N;012;CHARGES DE PERSONNEL;422;Autres activités pour les jeunes;6451;COTISATIONS A L'U.R.S.S.A.F.;497068
2016;D;F;N;012;CHARGES DE PERSONNEL;422;Autres activités pour les jeunes;6453;COTISATIONS AUX CAISSES DE RETRAITE;808735
2016;D;F;N;012;CHARGES DE PERSONNEL;422;Autres activités pour les jeunes;6454;COTISATIONS AUX A.S.S.E.D.I.C.;10517
2016;D;F;N;012;CHARGES DE PERSONNEL;422;Autres activités pour les jeunes;6458;COTISATIONS AUX AUTRES ORGANISMES SOCIAUX;8192
2016;D;F;N;012;CHARGES DE PERSONNEL;422;Autres activités pour les jeunes;6478;AUTRES CHARGES SOCIALES DIVERSES;5421
2016;D;F;N;012;CHARGES DE PERSONNEL;422;Autres activités pour les jeunes;64832;C.P.A - CONTRIBUTIONS AU FONDS DE COMPENSATION;0
2016;D;F;N;012;CHARGES DE PERSONNEL;422;Autres activités pour les jeunes;6488;AUTRES CHARGES DE PERSONNEL;134846
2016;D;F;N;012;CHARGES DE PERSONNEL;510;Santé - services communs;6331;VERSEMENT DE TRANSPORT;36173
2016;D;F;N;012;CHARGES DE PERSONNEL;510;Santé - services communs;6332;COTISATIONS VERSEES AU F.N.A.L.;9031
2016;D;F;N;012;CHARGES DE PERSONNEL;510;Santé - services communs;6336;COTISATIONS AU CENTRE NATIONAL ET DE GESTION DE LA FPT;18088
2016;D;F;N;012;CHARGES DE PERSONNEL;510;Santé - services communs;64111;PERSONNEL TITULAIRE- REMUNERATION PRINCIPALE;1504385
2016;D;F;N;012;CHARGES DE PERSONNEL;510;Santé - services communs;64112;PERSONNEL TITULAIRE - NBI, SFT, INDEMNITE RESIDENCE;76620
2016;D;F;N;012;CHARGES DE PERSONNEL;510;Santé - services communs;64118;PERSONNEL TITULAIRE - AUTRES INDEMNITES;357883
2016;D;F;N;012;CHARGES DE PERSONNEL;510;Santé - services communs;64131;PERSONNEL NON TITULAIRE - REMUNERATIONS;249665
2016;D;F;N;012;CHARGES DE PERSONNEL;510;Santé - services communs;6451;COTISATIONS A L'U.R.S.S.A.F.;369614
2016;D;F;N;012;CHARGES DE PERSONNEL;510;Santé - services communs;6453;COTISATIONS AUX CAISSES DE RETRAITE;430300
2016;D;F;N;012;CHARGES DE PERSONNEL;510;Santé - services communs;6454;COTISATIONS AUX A.S.S.E.D.I.C.;14160
2016;D;F;N;012;CHARGES DE PERSONNEL;510;Santé - services communs;6458;COTISATIONS AUX AUTRES ORGANISMES SOCIAUX;21795
2016;D;F;N;012;CHARGES DE PERSONNEL;510;Santé - services communs;6478;AUTRES CHARGES SOCIALES DIVERSES;4712
2016;D;F;N;012;CHARGES DE PERSONNEL;510;Santé - services communs;64832;C.P.A - CONTRIBUTIONS AU FONDS DE COMPENSATION;0
2016;D;F;N;012;CHARGES DE PERSONNEL;510;Santé - services communs;6488;AUTRES CHARGES DE PERSONNEL;62177
2016;D;F;N;012;CHARGES DE PERSONNEL;520;Interventions sociales - services communs;6216;PERSONNEL AFFECTE PAR LE GFP DE RATTACHEMENT;0
2016;D;F;N;012;CHARGES DE PERSONNEL;520;Interventions sociales - services communs;6331;VERSEMENT DE TRANSPORT;34521
2016;D;F;N;012;CHARGES DE PERSONNEL;520;Interventions sociales - services communs;6332;COTISATIONS VERSEES AU F.N.A.L.;8621
2016;D;F;N;012;CHARGES DE PERSONNEL;520;Interventions sociales - services communs;6336;COTISATIONS AU CENTRE NATIONAL ET DE GESTION DE LA FPT;17260
2016;D;F;N;012;CHARGES DE PERSONNEL;520;Interventions sociales - services communs;64111;PERSONNEL TITULAIRE- REMUNERATION PRINCIPALE;1421796
2016;D;F;N;012;CHARGES DE PERSONNEL;520;Interventions sociales - services communs;64112;PERSONNEL TITULAIRE - NBI, SFT, INDEMNITE RESIDENCE;78485
2016;D;F;N;012;CHARGES DE PERSONNEL;520;Interventions sociales - services communs;64118;PERSONNEL TITULAIRE - AUTRES INDEMNITES;425080
2016;D;F;N;012;CHARGES DE PERSONNEL;520;Interventions sociales - services communs;64131;PERSONNEL NON TITULAIRE - REMUNERATIONS;308068
2016;D;F;N;012;CHARGES DE PERSONNEL;520;Interventions sociales - services communs;6451;COTISATIONS A L'U.R.S.S.A.F.;332776
2016;D;F;N;012;CHARGES DE PERSONNEL;520;Interventions sociales - services communs;6453;COTISATIONS AUX CAISSES DE RETRAITE;483370
2016;D;F;N;012;CHARGES DE PERSONNEL;520;Interventions sociales - services communs;6454;COTISATIONS AUX A.S.S.E.D.I.C.;17163
2016;D;F;N;012;CHARGES DE PERSONNEL;520;Interventions sociales - services communs;6458;COTISATIONS AUX AUTRES ORGANISMES SOCIAUX;11157
2016;D;F;N;012;CHARGES DE PERSONNEL;520;Interventions sociales - services communs;6478;AUTRES CHARGES SOCIALES DIVERSES;9582
2016;D;F;N;012;CHARGES DE PERSONNEL;520;Interventions sociales - services communs;64831;C.P.A. - INDEMNITES AUX AGENTS;0
2016;D;F;N;012;CHARGES DE PERSONNEL;520;Interventions sociales - services communs;64832;C.P.A - CONTRIBUTIONS AU FONDS DE COMPENSATION;0
2016;D;F;N;012;CHARGES DE PERSONNEL;520;Interventions sociales - services communs;6488;AUTRES CHARGES DE PERSONNEL;85017
2016;D;F;N;012;CHARGES DE PERSONNEL;524;Interventions sociales - autres services;6216;PERSONNEL AFFECTE PAR LE GFP DE RATTACHEMENT;679508
2016;D;F;N;012;CHARGES DE PERSONNEL;524;Interventions sociales - autres services;6331;VERSEMENT DE TRANSPORT;0
2016;D;F;N;012;CHARGES DE PERSONNEL;524;Interventions sociales - autres services;6332;COTISATIONS VERSEES AU F.N.A.L.;0
2016;D;F;N;012;CHARGES DE PERSONNEL;524;Interventions sociales - autres services;6336;COTISATIONS AU CENTRE NATIONAL ET DE GESTION DE LA FPT;0
2016;D;F;N;012;CHARGES DE PERSONNEL;524;Interventions sociales - autres services;64111;PERSONNEL TITULAIRE- REMUNERATION PRINCIPALE;0
2016;D;F;N;012;CHARGES DE PERSONNEL;524;Interventions sociales - autres services;64112;PERSONNEL TITULAIRE - NBI, SFT, INDEMNITE RESIDENCE;0
2016;D;F;N;012;CHARGES DE PERSONNEL;524;Interventions sociales - autres services;64118;PERSONNEL TITULAIRE - AUTRES INDEMNITES;0
2016;D;F;N;012;CHARGES DE PERSONNEL;524;Interventions sociales - autres services;64131;PERSONNEL NON TITULAIRE - REMUNERATIONS;0
2016;D;F;N;012;CHARGES DE PERSONNEL;524;Interventions sociales - autres services;6451;COTISATIONS A L'U.R.S.S.A.F.;0
2016;D;F;N;012;CHARGES DE PERSONNEL;524;Interventions sociales - autres services;6453;COTISATIONS AUX CAISSES DE RETRAITE;0
2016;D;F;N;012;CHARGES DE PERSONNEL;524;Interventions sociales - autres services;6454;COTISATIONS AUX A.S.S.E.D.I.C.;0
2016;D;F;N;012;CHARGES DE PERSONNEL;524;Interventions sociales - autres services;6458;COTISATIONS AUX AUTRES ORGANISMES SOCIAUX;0
2016;D;F;N;012;CHARGES DE PERSONNEL;524;Interventions sociales - autres services;6478;AUTRES CHARGES SOCIALES DIVERSES;0
2016;D;F;N;012;CHARGES DE PERSONNEL;524;Interventions sociales - autres services;6488;AUTRES CHARGES DE PERSONNEL;0
2016;D;F;N;012;CHARGES DE PERSONNEL;64;Crèches et garderies;6331;VERSEMENT DE TRANSPORT;232421
2016;D;F;N;012;CHARGES DE PERSONNEL;64;Crèches et garderies;6332;COTISATIONS VERSEES AU F.N.A.L.;58049
2016;D;F;N;012;CHARGES DE PERSONNEL;64;Crèches et garderies;6336;COTISATIONS AU CENTRE NATIONAL ET DE GESTION DE LA FPT;116191
2016;D;F;N;012;CHARGES DE PERSONNEL;64;Crèches et garderies;64111;PERSONNEL TITULAIRE- REMUNERATION PRINCIPALE;10583867
2016;D;F;N;012;CHARGES DE PERSONNEL;64;Crèches et garderies;64112;PERSONNEL TITULAIRE - NBI, SFT, INDEMNITE RESIDENCE;426989
2016;D;F;N;012;CHARGES DE PERSONNEL;64;Crèches et garderies;64118;PERSONNEL TITULAIRE - AUTRES INDEMNITES;2347125
2016;D;F;N;012;CHARGES DE PERSONNEL;64;Crèches et garderies;64131;PERSONNEL NON TITULAIRE - REMUNERATIONS;1285502
2016;D;F;N;012;CHARGES DE PERSONNEL;64;Crèches et garderies;6451;COTISATIONS A L'U.R.S.S.A.F.;2140833
2016;D;F;N;012;CHARGES DE PERSONNEL;64;Crèches et garderies;6453;COTISATIONS AUX CAISSES DE RETRAITE;3446612
2016;D;F;N;012;CHARGES DE PERSONNEL;64;Crèches et garderies;6454;COTISATIONS AUX A.S.S.E.D.I.C.;75473
2016;D;F;N;012;CHARGES DE PERSONNEL;64;Crèches et garderies;6458;COTISATIONS AUX AUTRES ORGANISMES SOCIAUX;48308
2016;D;F;N;012;CHARGES DE PERSONNEL;64;Crèches et garderies;6478;AUTRES CHARGES SOCIALES DIVERSES;27022
2016;D;F;N;012;CHARGES DE PERSONNEL;64;Crèches et garderies;64832;C.P.A - CONTRIBUTIONS AU FONDS DE COMPENSATION;0
2016;D;F;N;012;CHARGES DE PERSONNEL;64;Crèches et garderies;6488;AUTRES CHARGES DE PERSONNEL;522508
2016;D;F;N;012;CHARGES DE PERSONNEL;820;Aménagements urbains - services communs;6216;PERSONNEL AFFECTE PAR LE GFP DE RATTACHEMENT;1843595
2016;D;F;N;012;CHARGES DE PERSONNEL;820;Aménagements urbains - services communs;6331;VERSEMENT DE TRANSPORT;18508
2016;D;F;N;012;CHARGES DE PERSONNEL;820;Aménagements urbains - services communs;6332;COTISATIONS VERSEES AU F.N.A.L.;4622
2016;D;F;N;012;CHARGES DE PERSONNEL;820;Aménagements urbains - services communs;6336;COTISATIONS AU CENTRE NATIONAL ET DE GESTION DE LA FPT;9255
2016;D;F;N;012;CHARGES DE PERSONNEL;820;Aménagements urbains - services communs;64111;PERSONNEL TITULAIRE- REMUNERATION PRINCIPALE;902255
2016;D;F;N;012;CHARGES DE PERSONNEL;820;Aménagements urbains - services communs;64112;PERSONNEL TITULAIRE - NBI, SFT, INDEMNITE RESIDENCE;38016
2016;D;F;N;012;CHARGES DE PERSONNEL;820;Aménagements urbains - services communs;64118;PERSONNEL TITULAIRE - AUTRES INDEMNITES;248872
2016;D;F;N;012;CHARGES DE PERSONNEL;820;Aménagements urbains - services communs;64131;PERSONNEL NON TITULAIRE - REMUNERATIONS;10769
2016;D;F;N;012;CHARGES DE PERSONNEL;820;Aménagements urbains - services communs;6451;COTISATIONS A L'U.R.S.S.A.F.;159208
2016;D;F;N;012;CHARGES DE PERSONNEL;820;Aménagements urbains - services communs;6453;COTISATIONS AUX CAISSES DE RETRAITE;292914
2016;D;F;N;012;CHARGES DE PERSONNEL;820;Aménagements urbains - services communs;6454;COTISATIONS AUX A.S.S.E.D.I.C.;628
2016;D;F;N;012;CHARGES DE PERSONNEL;820;Aménagements urbains - services communs;6458;COTISATIONS AUX AUTRES ORGANISMES SOCIAUX;410
2016;D;F;N;012;CHARGES DE PERSONNEL;820;Aménagements urbains - services communs;6478;AUTRES CHARGES SOCIALES DIVERSES;1615
2016;D;F;N;012;CHARGES DE PERSONNEL;820;Aménagements urbains - services communs;64831;C.P.A. - INDEMNITES AUX AGENTS;0
2016;D;F;N;012;CHARGES DE PERSONNEL;820;Aménagements urbains - services communs;64832;C.P.A - CONTRIBUTIONS AU FONDS DE COMPENSATION;0
2016;D;F;N;012;CHARGES DE PERSONNEL;820;Aménagements urbains - services communs;6488;AUTRES CHARGES DE PERSONNEL;45422
2016;D;F;N;012;CHARGES DE PERSONNEL;823;Espaces verts urbains;6331;VERSEMENT DE TRANSPORT;208274
2016;D;F;N;012;CHARGES DE PERSONNEL;823;Espaces verts urbains;6332;COTISATIONS VERSEES AU F.N.A.L.;52002
2016;D;F;N;012;CHARGES DE PERSONNEL;823;Espaces verts urbains;6336;COTISATIONS AU CENTRE NATIONAL ET DE GESTION DE LA FPT;104115
2016;D;F;N;012;CHARGES DE PERSONNEL;823;Espaces verts urbains;64111;PERSONNEL TITULAIRE- REMUNERATION PRINCIPALE;10129019
2016;D;F;N;012;CHARGES DE PERSONNEL;823;Espaces verts urbains;64112;PERSONNEL TITULAIRE - NBI, SFT, INDEMNITE RESIDENCE;401159
2016;D;F;N;012;CHARGES DE PERSONNEL;823;Espaces verts urbains;64118;PERSONNEL TITULAIRE - AUTRES INDEMNITES;2406182
2016;D;F;N;012;CHARGES DE PERSONNEL;823;Espaces verts urbains;64131;PERSONNEL NON TITULAIRE - REMUNERATIONS;326213
2016;D;F;N;012;CHARGES DE PERSONNEL;823;Espaces verts urbains;6451;COTISATIONS A L'U.R.S.S.A.F.;1819115
2016;D;F;N;012;CHARGES DE PERSONNEL;823;Espaces verts urbains;6453;COTISATIONS AUX CAISSES DE RETRAITE;3254293
2016;D;F;N;012;CHARGES DE PERSONNEL;823;Espaces verts urbains;6454;COTISATIONS AUX A.S.S.E.D.I.C.;19121
2016;D;F;N;012;CHARGES DE PERSONNEL;823;Espaces verts urbains;6458;COTISATIONS AUX AUTRES ORGANISMES SOCIAUX;13670
2016;D;F;N;012;CHARGES DE PERSONNEL;823;Espaces verts urbains;6478;AUTRES CHARGES SOCIALES DIVERSES;37508
2016;D;F;N;012;CHARGES DE PERSONNEL;823;Espaces verts urbains;64832;C.P.A - CONTRIBUTIONS AU FONDS DE COMPENSATION;0
2016;D;F;N;012;CHARGES DE PERSONNEL;823;Espaces verts urbains;6488;AUTRES CHARGES DE PERSONNEL;574845
2016;R;F;N;013;ATTENUATION DE CHARGE;020;Administration générale de la collectivité;6419;REMBOURSEMENTS SUR REMUNERATIONS DU PERSONNEL;180500
2016;R;F;N;013;ATTENUATION DE CHARGE;020;Administration générale de la collectivité;6459;REMBOURSEMENTS CHARGES SECURITE SOCIALE ET PREVOYANCE;67000
2016;R;F;N;013;ATTENUATION DE CHARGE;021;Administration générale assemblée locale;6459;REMBOURSEMENTS CHARGES SECURITE SOCIALE ET PREVOYANCE;0
2016;D;F;N;014;ATTENUATION DE PRODUIT;01;Services généraux opérations non ventilables;7391172;RESTITUTIONS DEGREVEMENT TH SUR LOGEMENTS VACANTS;150000
2016;D;F;N;014;ATTENUATION DE PRODUIT;01;Services généraux opérations non ventilables;7391178;Non Renseigné;0
2016;D;F;N;014;ATTENUATION DE PRODUIT;01;Services généraux opérations non ventilables;73925;FDS DE PEREQUATION DES RESSOURCES INTERCOM. & COMMUNALES;521000
2016;D;F;N;014;ATTENUATION DE PRODUIT;020;Administration générale de la collectivité;739118;AUTRES REVERSEMENTS DE FISCALITE;0
2016;D;F;N;014;ATTENUATION DE PRODUIT;520;Interventions sociales - services communs;7396;REVERSEMENTS SUR IMPOTS SUR LES SPECTACLES (CCAS);0
2016;D;I;N;020;DEPENSES IMPREVUES INVESTISSEMENT;01;Services généraux opérations non ventilables;020;DEPENSES IMPREVUES INVESTISSEMENT;114408
2016;R;I;O;021;VIREMENT DE LA SECTION FONCTIONNEMENT;01;Services généraux opérations non ventilables;021;VIREMENT DE LA SECTION FONCTIONNEMENT;21400853
2016;D;F;N;022;DEPENSES IMPREVUES FONCTIONEMENT;01;Services généraux opérations non ventilables;022;DEPENSES IMPREVUES FONCTIONEMENT;100000
2016;D;F;O;023;VIREMENT A LA SECTION D'INVESTISSEMENT;01;Services généraux opérations non ventilables;023;VIREMENT A LA SECTION D'INVESTISSEMENT;21400853
2016;R;I;N;024;PRODUIT DES CESSIONS D'IMMMOBILISATIONS;020;Administration générale de la collectivité;024;PRODUIT DES CESSIONS D'IMMMOBILISATIONS;2642000
2016;R;I;N;024;PRODUIT DES CESSIONS D'IMMMOBILISATIONS;824;Autres opérations d'aménagement urbain;024;PRODUIT DES CESSIONS D'IMMMOBILISATIONS;2770000
2016;D;I;O;040;OPERATIONS D'ORDRE DE TRANSFERT ENTRE SECTION;01;Services généraux opérations non ventilables;192;PLUS OU MOINS VALUES SUR CESSIONS D'IMMOBILISATIONS;0
2016;R;I;O;040;OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS;01;Services généraux opérations non ventilables;192;PLUS OU MOINS VALUES SUR CESSIONS D'IMMOBILISATIONS;0
2016;D;I;O;040;OPERATIONS D'ORDRE DE TRANSFERT ENTRE SECTION;01;Services généraux opérations non ventilables;2111;TERRAINS NUS;0
2016;R;I;O;040;OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS;01;Services généraux opérations non ventilables;2111;TERRAINS NUS;0
2016;R;I;O;040;OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS;01;Services généraux opérations non ventilables;2112;TERRAINS DE VOIRIE;0
2016;R;I;O;040;OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS;01;Services généraux opérations non ventilables;2113;TERRAINS AMENAGES AUTRES QUE VOIRIE;0
2016;R;I;O;040;OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS;01;Services généraux opérations non ventilables;2115;TERRAINS BATIS;0
2016;R;I;O;040;OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS;01;Services généraux opérations non ventilables;2118;AUTRES TERRAINS;0
2016;R;I;O;040;OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS;01;Services généraux opérations non ventilables;21311;CONSTRUCTIONS BATIMENTS PUBLICS - HOTEL DE VILLE;0
2016;R;I;O;040;OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS;01;Services généraux opérations non ventilables;21312;BATIMENTS SCOLAIRES;0
2016;R;I;O;040;OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS;01;Services généraux opérations non ventilables;21318;AUTRES BATIMENTS PUBLICS;0
2016;R;I;O;040;OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS;01;Services généraux opérations non ventilables;2132;IMMEUBLES DE RAPPORT;0
2016;R;I;O;040;OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS;01;Services généraux opérations non ventilables;2138;AUTRES CONSTRUCTIONS;0
2016;R;I;O;040;OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS;01;Services généraux opérations non ventilables;2141;Non Renseigné;0
2016;R;I;O;040;OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS;01;Services généraux opérations non ventilables;2182;MATERIEL DE TRANSPORT;0
2016;R;I;O;040;OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS;01;Services généraux opérations non ventilables;2183;MATERIEL DE BUREAU ET MATERIEL INFORMATIQUE;0
2016;R;I;O;040;OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS;01;Services généraux opérations non ventilables;2184;MOBILIER;0
